anio,mes,mes_num,estado,tipo_delito,subtipo_delito,modalidad,cantidad,fecha,periodo
2024,Enero,1,Sinaloa,Robo,Robo a negocio,Sin violencia,290,2024-01,Enero 2024
2024,Febrero,2,Sinaloa,Robo,Robo a negocio,Sin violencia,73,2024-02,Febrero 2024
2024,Marzo,3,Sinaloa,Robo,Robo a negocio,Sin violencia,67,2024-03,Marzo 2024
2024,Abril,4,Sinaloa,Robo,Robo a negocio,Sin violencia,285,2024-04,Abril 2024
2024,Mayo,5,Sinaloa,Robo,Robo a negocio,Sin violencia,121,2024-05,Mayo 2024
2024,Junio,6,Sinaloa,Robo,Robo a negocio,Sin violencia,223,2024-06,Junio 2024
2024,Julio,7,Sinaloa,Robo,Robo a negocio,Sin violencia,102,2024-07,Julio 2024
2024,Agosto,8,Sinaloa,Robo,Robo a negocio,Sin violencia,128,2024-08,Agosto 2024
2024,Septiembre,9,Sinaloa,Robo,Robo a negocio,Sin violencia,223,2024-09,Septiembre 2024
2024,Octubre,10,Sinaloa,Robo,Robo a negocio,Sin violencia,293,2024-10,Octubre 2024
2024,Noviembre,11,Sinaloa,Robo,Robo a negocio,Sin violencia,142,2024-11,Noviembre 2024
2024,Diciembre,12,Sinaloa,Robo,Robo a negocio,Sin violencia,109,2024-12,Diciembre 2024
2023,Enero,1,Sinaloa,Robo,Robo a negocio,No especificado,180,2023-01,Enero 2023
2023,Febrero,2,Sinaloa,Robo,Robo a negocio,No especificado,64,2023-02,Febrero 2023
2023,Marzo,3,Sinaloa,Robo,Robo a negocio,No especificado,175,2023-03,Marzo 2023
2023,Abril,4,Sinaloa,Robo,Robo a negocio,No especificado,277,2023-04,Abril 2023
2023,Mayo,5,Sinaloa,Robo,Robo a negocio,No especificado,215,2023-05,Mayo 2023
2023,Junio,6,Sinaloa,Robo,Robo a negocio,No especificado,263,2023-06,Junio 2023
2023,Julio,7,Sinaloa,Robo,Robo a negocio,No especificado,179,2023-07,Julio 2023
2023,Agosto,8,Sinaloa,Robo,Robo a negocio,No especificado,121,2023-08,Agosto 2023
2023,Septiembre,9,Sinaloa,Robo,Robo a negocio,No especificado,113,2023-09,Septiembre 2023
2023,Octubre,10,Sinaloa,Robo,Robo a negocio,No especificado,70,2023-10,Octubre 2023
2023,Noviembre,11,Sinaloa,Robo,Robo a negocio,No especificado,271,2023-11,Noviembre 2023
2023,Diciembre,12,Sinaloa,Robo,Robo a negocio,No especificado,131,2023-12,Diciembre 2023
2024,Enero,1,Sinaloa,Robo,Robo a negocio,No especificado,288,2024-01,Enero 2024
2024,Febrero,2,Sinaloa,Robo,Robo a negocio,No especificado,215,2024-02,Febrero 2024
2024,Marzo,3,Sinaloa,Robo,Robo a negocio,No especificado,60,2024-03,Marzo 2024
2024,Abril,4,Sinaloa,Robo,Robo a negocio,No especificado,266,2024-04,Abril 2024
2024,Mayo,5,Sinaloa,Robo,Robo a negocio,No especificado,151,2024-05,Mayo 2024
2024,Junio,6,Sinaloa,Robo,Robo a negocio,No especificado,60,2024-06,Junio 2024
2024,Julio,7,Sinaloa,Robo,Robo a negocio,No especificado,90,2024-07,Julio 2024
2024,Agosto,8,Sinaloa,Robo,Robo a negocio,No especificado,170,2024-08,Agosto 2024
2024,Septiembre,9,Sinaloa,Robo,Robo a negocio,No especificado,209,2024-09,Septiembre 2024
2024,Octubre,10,Sinaloa,Robo,Robo a negocio,No especificado,103,2024-10,Octubre 2024
2024,Noviembre,11,Sinaloa,Robo,Robo a negocio,No especificado,141,2024-11,Noviembre 2024
2024,Diciembre,12,Sinaloa,Robo,Robo a negocio,No especificado,51,2024-12,Diciembre 2024
2023,Enero,1,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,195,2023-01,Enero 2023
2023,Febrero,2,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,245,2023-02,Febrero 2023
2023,Marzo,3,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,169,2023-03,Marzo 2023
2023,Abril,4,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,222,2023-04,Abril 2023
2023,Mayo,5,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,198,2023-05,Mayo 2023
2023,Junio,6,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,183,2023-06,Junio 2023
2023,Julio,7,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,202,2023-07,Julio 2023
2023,Agosto,8,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,88,2023-08,Agosto 2023
2023,Septiembre,9,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,152,2023-09,Septiembre 2023
2023,Octubre,10,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,239,2023-10,Octubre 2023
2023,Noviembre,11,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,193,2023-11,Noviembre 2023
2023,Diciembre,12,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,151,2023-12,Diciembre 2023
2024,Enero,1,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,141,2024-01,Enero 2024
2024,Febrero,2,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,141,2024-02,Febrero 2024
2024,Marzo,3,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,206,2024-03,Marzo 2024
2024,Abril,4,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,163,2024-04,Abril 2024
2024,Mayo,5,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,213,2024-05,Mayo 2024
2024,Junio,6,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,101,2024-06,Junio 2024
2024,Julio,7,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,82,2024-07,Julio 2024
2024,Agosto,8,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,120,2024-08,Agosto 2024
2024,Septiembre,9,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,93,2024-09,Septiembre 2024
2024,Octubre,10,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,166,2024-10,Octubre 2024
2024,Noviembre,11,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,220,2024-11,Noviembre 2024
2024,Diciembre,12,Sinaloa,Violencia familiar,Violencia familiar,Sin violencia,124,2024-12,Diciembre 2024
2023,Enero,1,Sinaloa,Violencia familiar,Violencia familiar,No especificado,226,2023-01,Enero 2023
2023,Febrero,2,Sinaloa,Violencia familiar,Violencia familiar,No especificado,179,2023-02,Febrero 2023
2023,Marzo,3,Sinaloa,Violencia familiar,Violencia familiar,No especificado,198,2023-03,Marzo 2023
2023,Abril,4,Sinaloa,Violencia familiar,Violencia familiar,No especificado,111,2023-04,Abril 2023
2023,Mayo,5,Sinaloa,Violencia familiar,Violencia familiar,No especificado,123,2023-05,Mayo 2023
2023,Junio,6,Sinaloa,Violencia familiar,Violencia familiar,No especificado,225,2023-06,Junio 2023
2023,Julio,7,Sinaloa,Violencia familiar,Violencia familiar,No especificado,175,2023-07,Julio 2023
2023,Agosto,8,Sinaloa,Violencia familiar,Violencia familiar,No especificado,184,2023-08,Agosto 2023
2023,Septiembre,9,Sinaloa,Violencia familiar,Violencia familiar,No especificado,210,2023-09,Septiembre 2023
2023,Octubre,10,Sinaloa,Violencia familiar,Violencia familiar,No especificado,172,2023-10,Octubre 2023
2023,Noviembre,11,Sinaloa,Violencia familiar,Violencia familiar,No especificado,214,2023-11,Noviembre 2023
2023,Diciembre,12,Sinaloa,Violencia familiar,Violencia familiar,No especificado,128,2023-12,Diciembre 2023
2024,Enero,1,Sinaloa,Violencia familiar,Violencia familiar,No especificado,238,2024-01,Enero 2024
2024,Febrero,2,Sinaloa,Violencia familiar,Violencia familiar,No especificado,227,2024-02,Febrero 2024
2024,Marzo,3,Sinaloa,Violencia familiar,Violencia familiar,No especificado,83,2024-03,Marzo 2024
2024,Abril,4,Sinaloa,Violencia familiar,Violencia familiar,No especificado,205,2024-04,Abril 2024
2024,Mayo,5,Sinaloa,Violencia familiar,Violencia familiar,No especificado,231,2024-05,Mayo 2024
2024,Junio,6,Sinaloa,Violencia familiar,Violencia familiar,No especificado,175,2024-06,Junio 2024
2024,Julio,7,Sinaloa,Violencia familiar,Violencia familiar,No especificado,243,2024-07,Julio 2024
2024,Agosto,8,Sinaloa,Violencia familiar,Violencia familiar,No especificado,177,2024-08,Agosto 2024
2024,Septiembre,9,Sinaloa,Violencia familiar,Violencia familiar,No especificado,158,2024-09,Septiembre 2024
2024,Octubre,10,Sinaloa,Violencia familiar,Violencia familiar,No especificado,118,2024-10,Octubre 2024
2024,Noviembre,11,Sinaloa,Violencia familiar,Violencia familiar,No especificado,204,2024-11,Noviembre 2024
2024,Diciembre,12,Sinaloa,Violencia familiar,Violencia familiar,No especificado,210,2024-12,Diciembre 2024
2023,Enero,1,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,40,2023-01,Enero 2023
2023,Febrero,2,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,45,2023-02,Febrero 2023
2023,Marzo,3,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,61,2023-03,Marzo 2023
2023,Abril,4,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,97,2023-04,Abril 2023
2023,Mayo,5,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,56,2023-05,Mayo 2023
2023,Junio,6,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,57,2023-06,Junio 2023
2023,Julio,7,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,81,2023-07,Julio 2023
2023,Agosto,8,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,33,2023-08,Agosto 2023
2023,Septiembre,9,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,21,2023-09,Septiembre 2023
2023,Octubre,10,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,36,2023-10,Octubre 2023
2023,Noviembre,11,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,47,2023-11,Noviembre 2023
2023,Diciembre,12,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,54,2023-12,Diciembre 2023
2024,Enero,1,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,84,2024-01,Enero 2024
2024,Febrero,2,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,42,2024-02,Febrero 2024
2024,Marzo,3,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,50,2024-03,Marzo 2024
2024,Abril,4,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,29,2024-04,Abril 2024
2024,Mayo,5,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,33,2024-05,Mayo 2024
2024,Junio,6,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,93,2024-06,Junio 2024
2024,Julio,7,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,29,2024-07,Julio 2024
2024,Agosto,8,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,20,2024-08,Agosto 2024
2024,Septiembre,9,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,39,2024-09,Septiembre 2024
2024,Octubre,10,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,62,2024-10,Octubre 2024
2024,Noviembre,11,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,76,2024-11,Noviembre 2024
2024,Diciembre,12,Sinaloa,Lesiones dolosas,Lesiones dolosas,No especificado,47,2024-12,Diciembre 2024
2023,Enero,1,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,56,2023-01,Enero 2023
2023,Febrero,2,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,63,2023-02,Febrero 2023
2023,Marzo,3,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,47,2023-03,Marzo 2023
2023,Abril,4,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,98,2023-04,Abril 2023
2023,Mayo,5,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,80,2023-05,Mayo 2023
2023,Junio,6,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,97,2023-06,Junio 2023
2023,Julio,7,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,92,2023-07,Julio 2023
2023,Agosto,8,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,39,2023-08,Agosto 2023
2023,Septiembre,9,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,48,2023-09,Septiembre 2023
2023,Octubre,10,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,54,2023-10,Octubre 2023
2023,Noviembre,11,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,88,2023-11,Noviembre 2023
2023,Diciembre,12,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,39,2023-12,Diciembre 2023
2024,Enero,1,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,69,2024-01,Enero 2024
2024,Febrero,2,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,76,2024-02,Febrero 2024
2024,Marzo,3,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,75,2024-03,Marzo 2024
2024,Abril,4,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,42,2024-04,Abril 2024
2024,Mayo,5,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,64,2024-05,Mayo 2024
2024,Junio,6,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,99,2024-06,Junio 2024
2024,Julio,7,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,27,2024-07,Julio 2024
2024,Agosto,8,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,20,2024-08,Agosto 2024
2024,Septiembre,9,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,48,2024-09,Septiembre 2024
2024,Octubre,10,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,24,2024-10,Octubre 2024
2024,Noviembre,11,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,66,2024-11,Noviembre 2024
2024,Diciembre,12,Sinaloa,Lesiones dolosas,Lesiones dolosas,Sin violencia,84,2024-12,Diciembre 2024
2023,Enero,1,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,36,2023-01,Enero 2023
2023,Febrero,2,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,27,2023-02,Febrero 2023
2023,Marzo,3,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,95,2023-03,Marzo 2023
2023,Abril,4,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,65,2023-04,Abril 2023
2023,Mayo,5,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,20,2023-05,Mayo 2023
2023,Junio,6,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,99,2023-06,Junio 2023
2023,Julio,7,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,67,2023-07,Julio 2023
2023,Agosto,8,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,81,2023-08,Agosto 2023
2023,Septiembre,9,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,92,2023-09,Septiembre 2023
2023,Octubre,10,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,67,2023-10,Octubre 2023
2023,Noviembre,11,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,92,2023-11,Noviembre 2023
2023,Diciembre,12,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,50,2023-12,Diciembre 2023
2024,Enero,1,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,23,2024-01,Enero 2024
2024,Febrero,2,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,38,2024-02,Febrero 2024
2024,Marzo,3,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,32,2024-03,Marzo 2024
2024,Abril,4,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,94,2024-04,Abril 2024
2024,Mayo,5,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,73,2024-05,Mayo 2024
2024,Junio,6,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,34,2024-06,Junio 2024
2024,Julio,7,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,95,2024-07,Julio 2024
2024,Agosto,8,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,52,2024-08,Agosto 2024
2024,Septiembre,9,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,54,2024-09,Septiembre 2024
2024,Octubre,10,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,30,2024-10,Octubre 2024
2024,Noviembre,11,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,91,2024-11,Noviembre 2024
2024,Diciembre,12,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Sin violencia,97,2024-12,Diciembre 2024
2023,Enero,1,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,85,2023-01,Enero 2023
2023,Febrero,2,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,22,2023-02,Febrero 2023
2023,Marzo,3,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,45,2023-03,Marzo 2023
2023,Abril,4,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,67,2023-04,Abril 2023
2023,Mayo,5,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,45,2023-05,Mayo 2023
2023,Junio,6,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,24,2023-06,Junio 2023
2023,Julio,7,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,56,2023-07,Julio 2023
2023,Agosto,8,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,34,2023-08,Agosto 2023
2023,Septiembre,9,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,67,2023-09,Septiembre 2023
2023,Octubre,10,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,89,2023-10,Octubre 2023
2023,Noviembre,11,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,62,2023-11,Noviembre 2023
2023,Diciembre,12,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,42,2023-12,Diciembre 2023
2024,Enero,1,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,99,2024-01,Enero 2024
2024,Febrero,2,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,34,2024-02,Febrero 2024
2024,Marzo,3,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,55,2024-03,Marzo 2024
2024,Abril,4,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,34,2024-04,Abril 2024
2024,Mayo,5,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,40,2024-05,Mayo 2024
2024,Junio,6,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,53,2024-06,Junio 2024
2024,Julio,7,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,87,2024-07,Julio 2024
2024,Agosto,8,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,71,2024-08,Agosto 2024
2024,Septiembre,9,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,48,2024-09,Septiembre 2024
2024,Octubre,10,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,27,2024-10,Octubre 2024
2024,Noviembre,11,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,55,2024-11,Noviembre 2024
2024,Diciembre,12,Sinaloa,Lesiones dolosas,Lesiones dolosas con arma de fuego,Con violencia,68,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,29,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,15,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,16,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,11,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,28,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,28,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,24,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,11,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,5,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,17,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,19,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,17,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,26,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,25,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,13,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,14,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,29,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,14,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,28,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,9,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,22,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,8,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,11,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Homicidio doloso,Homicidio doloso,No especificado,22,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,19,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,7,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,6,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,25,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,19,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,14,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,17,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,7,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,25,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,14,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,11,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,18,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,8,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,14,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,11,2024-03,Marzo 2024
2024,Abril,4,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,18,2024-04,Abril 2024
2024,Mayo,5,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,12,2024-05,Mayo 2024
2024,Junio,6,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,8,2024-06,Junio 2024
2024,Julio,7,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,13,2024-07,Julio 2024
2024,Agosto,8,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,5,2024-08,Agosto 2024
2024,Septiembre,9,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,10,2024-09,Septiembre 2024
2024,Octubre,10,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,21,2024-10,Octubre 2024
2024,Noviembre,11,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,6,2024-11,Noviembre 2024
2024,Diciembre,12,Chihuahua,Homicidio doloso,Homicidio doloso,Sin violencia,16,2024-12,Diciembre 2024
2023,Enero,1,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,10,2023-01,Enero 2023
2023,Febrero,2,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,7,2023-02,Febrero 2023
2023,Marzo,3,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,7,2023-03,Marzo 2023
2023,Abril,4,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,10,2023-04,Abril 2023
2023,Mayo,5,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,27,2023-05,Mayo 2023
2023,Junio,6,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,10,2023-06,Junio 2023
2023,Julio,7,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,6,2023-07,Julio 2023
2023,Agosto,8,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,24,2023-08,Agosto 2023
2023,Septiembre,9,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,26,2023-09,Septiembre 2023
2023,Octubre,10,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,8,2023-10,Octubre 2023
2023,Noviembre,11,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,19,2023-11,Noviembre 2023
2023,Diciembre,12,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,20,2023-12,Diciembre 2023
2024,Enero,1,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,29,2024-01,Enero 2024
2024,Febrero,2,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,20,2024-02,Febrero 2024
2024,Marzo,3,Chihuahua,Homicidio doloso,Homicidio doloso con arma de fuego,Con violencia,21,2024-03,Marzo 2024
